,Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
311,H4586,2015,1.0,0,V,V,V,U,20.0,4,1988.0,   .,6083,0.0
312,H4617,2016,1.0,0,V,N,O,R,441.0,4,1960.0,4,6083,0.0
313,H4668,2012,1.0,0,V,N,O,R,1137.0,4,1960.0,5,6083,1.0
314,H4796,2015,1.0,1,N,V,V,U,250.0,4,1960.0,   .,6083,0.0
315,H4990,2014,1.0,1,N,V,V,U,418.0,4,1960.0,   .,6083,0.0
316,H5021,2016,1.0,0,N,V,V,U,860.0,4,1980.0,   .,6083,0.0
317,H5094,2015,0.468493151,0,N,V,V,U,500.0,4,1960.0,   .,6083,0.0
318,H5188,2014,0.797260274,0,V,V,V,U,3873.0,4,1988.0,   .,6083,0.0
319,H5196,2012,1.0,0,V,N,O,R,3708.0,4,1970.0,7,6083,0.0
320,H5230,2013,1.0,0,V,N,O,R,700.0,4,1975.0,5,6083,1.0
321,H5309,2013,1.0,0,V,V,V,U,7300.0,4,1980.0,   .,6083,1.0
322,H5316,2015,1.0,1,N,V,V,U,1080.0,4,1960.0,   .,6083,0.0
323,H5339,2015,1.0,0,V,N,O,R,1446.0,4,1950.0,4,6083,1.0
324,H5401,2014,1.0,1,N,V,V,U,357.0,4,1960.0,   .,6083,0.0
325,H5407,2016,1.0,0,V,N,O,R,2230.0,4,1960.0,5,6083,0.0
326,H5456,2016,1.0,0,V,N,O,R,1500.0,4,1900.0,5,6083,0.0
327,H5462,2013,1.0,0,V,V,V,U,4700.0,4,1980.0,   .,6083,1.0
328,H5528,2014,1.0,0,V,N,O,R,3757.0,4,1960.0,4,6083,1.0
329,H6064,2014,1.0,0,V,V,V,U,3043.0,4,1980.0,   .,6083,0.0
330,H6085,2016,0.99726776,0,N,V,V,U,317.0,4,1980.0,   .,6083,0.0
331,H6089,2012,1.0,1,N,V,V,U,1702.0,4,1960.0,   .,6083,0.0
332,H6096,2012,1.0,0,V,V,V,U,860.0,4,1980.0,   .,6083,1.0
333,H6159,2012,1.0,0,N,V,V,U,400.0,4,1980.0,   .,6083,0.0
334,H6316,2013,0.315068493,0,V,N,O,R,3450.0,4,2003.0,7,6083,0.0
335,H6373,2013,1.0,0,V,V,V,U,3510.0,4,1980.0,   .,6083,1.0
336,H642,2012,1.0,0,V,V,V,U,1565.0,4,1960.0,   .,6083,0.0
337,H6439,2012,1.0,0,V,N,O,R,4300.0,4,1940.0,6,6083,1.0
338,H6440,2016,0.99726776,0,V,N,O,R,4300.0,4,1940.0,6,6083,0.0
339,H6463,2014,1.0,0,V,N,O,R,6650.0,4,1912.0,8,6083,1.0
340,H6464,2015,1.0,0,V,N,O,R,6650.0,4,1912.0,8,6083,1.0
341,H6657,2015,1.0,1,N,V,V,U,1500.0,4,1960.0,   .,6083,0.0
342,H6701,2016,0.99726776,0,V,N,O,R,2857.0,4,1950.0,7,6083,1.0
343,H7295,2013,1.0,0,V,V,V,U,1178.0,4,1980.0,   .,6083,0.0
344,H7350,2013,1.0,0,N,V,V,U,5785.0,4,1980.0,   .,6083,1.0
345,H7410,2014,1.0,0,V,V,V,U,260.0,4,1980.0,   .,6083,0.0
346,H529,2012,1.0,0,V,V,V,U,60.0,4,1988.0,   .,6084,0.0
347,H6380,2014,1.0,0,V,N,O,R,400.0,4,1983.0,3,6085,0.0
348,H12713,2013,1.0,1,N,V,V,U,279.0,4,1980.0,   .,6088,0.0
349,H12935,2013,0.594520548,1,N,V,V,U,1196.0,4,1980.0,   .,6088,0.0
350,H13194,2012,1.0,1,N,V,V,U,670.0,4,1980.0,   .,6088,1.0
351,H13281,2014,1.0,0,V,N,O,R,1984.0,4,1954.0,7,6088,1.0
352,H13446,2014,1.0,1,N,V,V,U,450.0,4,1960.0,   .,6088,0.0
353,H13811,2012,1.0,0,N,V,V,U,234.0,4,1960.0,   .,6088,0.0
354,H13918,2012,1.0,1,V,N,O,R,4400.0,4,1965.0,6,6088,1.0
355,H13919,2013,1.0,1,V,N,O,R,4400.0,4,1965.0,6,6088,1.0
356,H13931,2014,1.0,1,V,N,O,R,412.0,4,1960.0,3,6088,0.0
357,H13932,2015,1.0,1,V,N,O,R,412.0,4,1960.0,3,6088,0.0
358,H14151,2014,1.0,0,N,V,V,U,600.0,4,1980.0,   .,6088,0.0
359,H14260,2012,1.0,0,V,N,O,R,1980.0,4,1960.0,4,6088,1.0
360,H14261,2014,1.0,0,N,V,V,U,870.0,4,1960.0,   .,6088,0.0
361,H14298,2012,1.0,0,V,N,O,R,2100.0,4,1968.0,5,6088,1.0
362,H14321,2013,1.0,0,V,N,O,R,12721.0,4,1960.0,8,6088,1.0
363,H14322,2015,1.0,0,V,N,O,R,12721.0,4,1960.0,8,6088,1.0
364,H14323,2016,0.99726776,0,V,N,O,R,12721.0,4,1960.0,8,6088,0.0
365,H14350,2012,1.0,1,N,V,V,U,1260.0,4,1980.0,   .,6088,0.0
366,H14494,2012,1.0,1,V,N,O,R,520.0,4,1960.0,3,6088,1.0
367,H14557,2012,0.74863388,0,N,V,V,U,1930.0,4,1960.0,   .,6088,0.0
368,H14627,2016,0.99726776,0,N,V,V,U,3070.0,4,1980.0,   .,6088,1.0
369,H14700,2012,1.0,0,N,V,V,U,4600.0,4,1960.0,   .,6088,1.0
370,H14701,2013,0.0,0,N,V,V,U,4600.0,4,1960.0,   .,6088,0.0
371,H14824,2016,0.99726776,1,N,V,V,U,1000.0,4,1980.0,   .,6088,1.0
372,H15054,2013,0.175342466,0,N,V,V,U,3500.0,4,1988.0,   .,6088,0.0
373,H15198,2012,1.0,1,V,N,O,R,2205.0,4,1990.0,7,6088,1.0
374,H15211,2014,0.161643836,1,V,N,O,R,1000.0,4,1900.0,3,6088,0.0
375,H15435,2013,1.0,1,V,N,O,R,2110.0,4,2004.0,7,6088,0.0
376,H15436,2014,1.0,1,V,N,O,R,2110.0,4,2004.0,7,6088,0.0
377,H15437,2015,1.0,1,V,N,O,R,2110.0,4,2004.0,7,6088,1.0
378,H15438,2013,1.0,1,V,N,O,R,1630.0,4,1970.0,5,6088,0.0
379,H15453,2013,1.0,1,V,N,O,R,1628.0,4,1954.0,5,6088,1.0
380,H15808,2014,0.117808219,1,V,N,O,R,1350.0,4,1960.0,6,6088,0.0
381,H15975,2014,1.0,0,V,N,O,R,332.0,4,1900.0,4,6088,0.0
382,H15976,2016,1.0,0,V,N,O,R,332.0,4,1900.0,4,6088,1.0
383,H16081,2016,1.0,1,V,N,O,R,1825.0,4,1936.0,7,6088,0.0
384,H16082,2012,1.0,1,V,N,O,R,6600.0,4,1965.0,1,6088,1.0
385,H16528,2012,1.0,0,V,N,O,R,8265.0,4,1958.0,5,6088,1.0
386,H16628,2012,1.0,1,V,N,O,R,10600.0,4,1966.0,8,6088,1.0
387,H16727,2014,1.0,0,V,N,O,R,3510.0,4,1973.0,4,6088,1.0
388,H16940,2013,0.0,1,V,N,O,R,8000.0,4,1970.0,7,6088,1.0
389,H16978,2014,1.0,1,V,N,O,R,3780.0,4,1953.0,7,6088,1.0
390,H16979,2015,1.0,1,V,N,O,R,3780.0,4,1953.0,7,6088,1.0
391,H16980,2016,1.0,1,V,N,O,R,3780.0,4,1953.0,7,6088,1.0
392,H17089,2013,0.120547945,0,V,N,O,R,2471.0,4,2009.0,5,6088,0.0
393,H17110,2012,1.0,1,V,N,O,R,1908.0,4,1920.0,6,6088,0.0
394,H17634,2016,0.99726776,1,V,N,O,R,490.0,4,1900.0,4,6088,1.0
395,H17781,2013,1.0,1,V,N,O,R,15000.0,4,1965.0,7,6088,1.0
396,H17782,2015,0.915068493,1,V,N,O,R,15000.0,4,1965.0,7,6088,1.0
397,H17784,2012,1.0,1,V,N,O,R,12470.0,4,1974.0,6,6088,1.0
398,H17788,2013,1.0,0,V,N,O,R,395.0,4,1920.0,3,6088,0.0
399,H17789,2016,0.99726776,0,V,N,O,R,395.0,4,1920.0,3,6088,0.0
400,H17790,2013,0.495890411,1,V,N,O,R,12961.0,4,2006.0,6,6088,0.0
401,H17957,2012,0.0,0,V,N,O,R,350.0,4,1900.0,4,6088,0.0
402,H17958,2013,0.0,0,V,N,O,R,350.0,4,1900.0,4,6088,0.0
403,H17959,2014,0.0,0,V,N,O,R,350.0,4,1900.0,4,6088,0.0
404,H18127,2012,0.915300546,0,V,N,O,R,280.0,4,1940.0,2,6088,1.0
405,H18128,2014,0.084931507,0,V,N,O,R,280.0,4,1940.0,2,6088,0.0
406,H18320,2013,1.0,0,V,N,O,R,2600.0,4,1979.0,4,6088,0.0
407,H1841,2014,1.0,0,V,V,V,U,630.0,4,1960.0,   .,6088,0.0
408,H18422,2012,0.0,0,V,N,O,R,520.0,4,1950.0,3,6088,0.0
409,H1843,2015,1.0,0,V,N,O,R,474.0,4,1900.0,2,6088,0.0
410,H18509,2014,1.0,1,V,N,O,R,800.0,4,1900.0,7,6088,1.0
411,H18655,2014,1.0,1,V,N,O,R,800.0,4,1995.0,5,6088,0.0
412,H18674,2012,0.480874317,1,V,N,O,R,1315.0,4,1900.0,6,6088,0.0
413,H18943,2013,0.780821918,1,V,N,O,R,3100.0,4,1954.0,7,6088,1.0
414,H18953,2016,0.99726776,0,V,N,O,R,3112.0,4,1946.0,7,6088,1.0
415,H1901,2016,0.99726776,0,N,V,V,U,750.0,4,1960.0,   .,6088,0.0
416,H19105,2016,0.99726776,0,V,N,O,R,240.0,4,1954.0,4,6088,0.0
417,H19175,2015,1.0,0,V,N,O,R,2374.0,4,2013.0,4,6088,0.0
418,H19580,2015,0.747945205,0,V,N,O,R,200.0,4,1995.0,2,6088,0.0
419,H1960,2013,1.0,0,N,V,V,U,1620.0,4,1980.0,   .,6088,1.0
420,H19828,2016,0.99726776,0,V,N,O,R,7291.0,4,1900.0,8,6088,1.0
421,H2078,2013,1.0,1,V,V,V,U,11547.0,4,1980.0,   .,6088,1.0
422,H2144,2013,1.0,0,V,N,O,R,1500.0,4,1975.0,6,6088,0.0
423,H2157,2012,1.0,1,V,V,V,U,1800.0,4,1960.0,   .,6088,0.0
424,H2158,2014,1.0,1,V,V,V,U,1800.0,4,1960.0,   .,6088,0.0
425,H2177,2012,1.0,1,V,V,V,U,5385.0,4,1980.0,   .,6088,1.0
426,H2242,2015,0.0,1,V,V,V,U,3482.0,4,,   .,6088,0.0
427,H2295,2013,1.0,1,V,V,V,U,1572.0,4,1980.0,   .,6088,0.0
428,H2451,2012,0.0,0,V,V,V,U,200.0,4,,   .,6088,0.0
429,H2499,2015,0.0,0,V,V,V,U,600.0,4,,   .,6088,0.0
430,H2547,2014,0.0,1,V,V,V,U,400.0,4,,   .,6088,0.0
431,H2604,2013,1.0,0,V,V,V,U,700.0,4,1960.0,   .,6088,0.0
432,H2683,2013,1.0,1,V,V,V,U,1400.0,4,1980.0,   .,6088,1.0
433,H2684,2015,1.0,1,V,V,V,U,1400.0,4,1980.0,   .,6088,0.0
434,H2777,2013,1.0,0,V,N,O,R,5266.0,4,1970.0,5,6088,0.0
435,H2786,2013,1.0,1,V,N,O,R,1874.0,4,1955.0,5,6088,0.0
436,H2825,2013,0.0,1,V,V,V,U,4288.0,4,,   .,6088,1.0
437,H2858,2012,1.0,1,V,V,V,U,1125.0,4,1980.0,   .,6088,0.0
438,H2859,2014,0.021917808,1,V,V,V,U,1125.0,4,1980.0,   .,6088,0.0
439,H2861,2015,0.997260274,1,V,N,O,R,820.0,4,1920.0,4,6088,0.0
440,H2963,2016,0.99726776,0,V,N,O,R,1248.0,4,1950.0,5,6088,1.0
441,H3003,2012,0.0,1,V,V,V,U,685.0,4,,   .,6088,1.0
442,H3004,2015,0.0,1,V,V,V,U,685.0,4,,   .,6088,0.0
443,H3006,2015,1.0,1,V,N,O,R,3732.0,4,1930.0,8,6088,1.0
444,H3093,2013,1.0,1,V,N,O,R,1425.0,4,1960.0,6,6088,1.0
445,H3094,2016,1.0,1,V,N,O,R,1425.0,4,1960.0,6,6088,0.0
446,H3748,2016,1.0,0,V,N,O,R,1000.0,4,1950.0,6,6088,0.0
447,H3826,2013,0.0,0,N,V,V,U,700.0,4,,   .,6088,0.0
448,H3985,2015,1.0,0,V,N,O,R,952.0,4,1970.0,6,6088,0.0
449,H4050,2015,1.0,0,V,N,O,R,400.0,4,1950.0,4,6088,0.0
450,H4051,2016,0.99726776,0,V,N,O,R,400.0,4,1950.0,4,6088,0.0
451,H4122,2013,1.0,0,N,V,V,U,400.0,4,1980.0,   .,6088,0.0
452,H4123,2014,1.0,0,N,V,V,U,400.0,4,1980.0,   .,6088,0.0
453,H4328,2012,1.0,1,N,V,V,U,4590.0,4,1980.0,   .,6088,0.0
454,H4338,2014,1.0,0,V,N,O,R,1155.0,4,1982.0,5,6088,1.0
455,H4360,2013,1.0,0,V,V,V,U,1070.0,4,1960.0,   .,6088,0.0
456,H5090,2013,1.0,0,N,V,V,U,335.0,4,1960.0,   .,6088,0.0
457,H5091,2014,0.915068493,0,N,V,V,U,335.0,4,1960.0,   .,6088,0.0
458,H5128,2014,1.0,1,V,V,V,U,250.0,4,1960.0,   .,6088,0.0
459,H530,2012,1.0,1,V,V,V,U,438.0,4,1980.0,   .,6088,0.0
460,H5306,2012,1.0,0,N,V,V,U,415.0,4,1960.0,   .,6088,1.0
461,H5307,2013,1.0,0,N,V,V,U,415.0,4,1960.0,   .,6088,0.0
462,H531,2012,1.0,1,V,V,V,U,1117.0,4,1980.0,   .,6088,0.0
463,H533,2013,1.0,1,V,V,V,U,900.0,4,1980.0,   .,6088,0.0
464,H534,2014,1.0,1,V,V,V,U,900.0,4,1980.0,   .,6088,1.0
465,H535,2016,0.99726776,1,V,V,V,U,900.0,4,1980.0,   .,6088,0.0
466,H536,2012,1.0,1,V,V,V,U,800.0,4,1980.0,   .,6088,0.0
467,H5502,2016,0.494535519,1,N,V,V,U,719.0,4,1988.0,   .,6088,0.0
468,H5516,2013,1.0,0,N,V,V,U,300.0,4,1960.0,   .,6088,0.0
469,H5533,2014,1.0,1,V,N,O,R,5927.0,4,1972.0,6,6088,1.0
470,H5538,2016,0.243169399,1,N,V,V,U,195.0,4,1960.0,   .,6088,0.0
471,H5545,2012,1.0,0,N,V,V,U,8570.0,4,1960.0,   .,6088,1.0
472,H6140,2012,1.0,1,V,V,V,U,2300.0,4,1988.0,   .,6088,0.0
473,H6141,2014,1.0,1,V,V,V,U,2300.0,4,1988.0,   .,6088,0.0
474,H63,2013,1.0,1,V,V,V,U,1700.0,4,1980.0,   .,6088,1.0
475,H6426,2013,1.0,0,N,V,V,U,1026.0,4,1988.0,   .,6088,0.0
476,H6460,2013,1.0,0,V,N,O,R,2138.0,4,1960.0,4,6088,1.0
477,H647,2012,1.0,0,V,V,V,U,1500.0,4,1960.0,   .,6088,1.0
478,H659,2014,1.0,0,V,V,V,U,420.0,4,1960.0,   .,6088,0.0
479,H6712,2012,1.0,1,V,N,O,R,1334.0,4,1930.0,7,6088,1.0
480,H6713,2012,1.0,1,V,N,O,R,1375.0,4,1951.0,7,6088,0.0
481,H6756,2012,0.0,1,N,V,V,U,1.0,4,1988.0,   .,6088,0.0
482,H6865,2012,1.0,0,V,N,O,R,1200.0,4,1970.0,3,6088,0.0
483,H6866,2012,1.0,0,V,V,V,U,450.0,4,1980.0,   .,6088,0.0
484,H6867,2016,0.99726776,0,V,V,V,U,450.0,4,1980.0,   .,6088,1.0
485,H708,2013,1.0,1,V,V,V,U,770.0,4,,   .,6088,0.0
486,H728,2015,1.0,0,V,N,O,R,1680.0,4,1930.0,6,6088,0.0
487,H7341,2013,1.0,0,V,N,O,R,476.0,4,1900.0,4,6088,0.0
488,H7342,2016,1.0,0,V,N,O,R,476.0,4,1900.0,4,6088,0.0
489,H7474,2012,1.0,0,N,V,V,U,808.0,4,1980.0,   .,6088,1.0
490,H7475,2014,1.0,0,N,V,V,U,808.0,4,1980.0,   .,6088,0.0
491,H14143,2012,0.24863388,1,N,V,V,U,1.0,4,1988.0,   .,6089,0.0
492,H5531,2015,0.695890411,1,N,V,V,U,923.0,4,1980.0,   .,6094,0.0
493,H13472,2014,1.0,0,V,N,O,R,4200.0,4,1975.0,7,6104,1.0
494,H13488,2012,1.0,0,N,V,V,U,7460.0,4,1980.0,   .,6104,1.0
495,H14521,2014,1.0,0,V,N,O,R,1206.0,4,1970.0,4,6104,0.0
496,H15386,2015,1.0,0,V,N,O,R,700.0,4,1970.0,3,6104,0.0
497,H15387,2014,1.0,0,V,N,O,R,450.0,4,1960.0,4,6104,0.0
498,H15388,2015,1.0,0,V,N,O,R,450.0,4,1960.0,4,6104,0.0
499,H15457,2012,1.0,0,V,N,O,R,2976.0,4,1930.0,4,6104,0.0
500,H15728,2016,0.99726776,0,V,N,O,R,1200.0,4,1975.0,5,6104,0.0
501,H15839,2015,1.0,0,V,N,O,R,1320.0,4,1970.0,3,6104,0.0
502,H16203,2013,1.0,0,V,N,O,R,400.0,4,1920.0,3,6104,0.0
503,H17272,2014,1.0,1,V,N,O,R,1011.0,4,1990.0,3,6104,0.0
504,H17274,2014,1.0,1,V,N,O,R,2000.0,4,1990.0,3,6104,0.0
505,H17912,2014,1.0,0,V,N,O,R,500.0,4,1900.0,3,6104,0.0
506,H19404,2014,1.0,0,V,N,O,R,11000.0,4,1970.0,6,6104,1.0
507,H19405,2015,1.0,0,V,N,O,R,11000.0,4,1970.0,6,6104,1.0
508,H19858,2016,0.75136612,1,V,N,O,R,7838.0,4,1975.0,4,6104,1.0
509,H3782,2014,1.0,0,V,N,O,R,5400.0,4,1970.0,7,6104,1.0
510,H3901,2015,1.0,0,V,N,O,R,11380.0,4,1980.0,7,6104,0.0
511,H4092,2013,1.0,0,V,V,V,U,2844.0,4,1960.0,   .,6104,1.0
512,H4381,2015,1.0,0,V,V,V,U,320.0,4,1980.0,   .,6104,0.0
513,H4400,2012,1.0,0,V,V,V,U,1862.0,4,1980.0,   .,6104,0.0
514,H4401,2013,1.0,0,V,V,V,U,1862.0,4,1980.0,   .,6104,1.0
515,H4402,2014,1.0,0,V,V,V,U,1862.0,4,1980.0,   .,6104,1.0
516,H4672,2016,0.99726776,0,V,N,O,R,5434.0,4,1975.0,6,6104,1.0
517,H4771,2015,1.0,0,V,N,O,R,2100.0,4,1960.0,6,6104,0.0
518,H4868,2013,1.0,0,V,N,O,R,4055.0,4,1970.0,7,6104,0.0
519,H5098,2015,1.0,0,V,V,V,U,537.0,4,1988.0,   .,6104,1.0
520,H5143,2012,1.0,0,V,V,V,U,240.0,4,1980.0,   .,6104,0.0
521,H5150,2014,1.0,1,V,V,V,U,1956.0,4,1988.0,   .,6104,1.0
522,H5308,2012,1.0,0,V,V,V,U,3400.0,4,1980.0,   .,6104,0.0
523,H5438,2014,1.0,0,V,N,O,R,3500.0,4,1988.0,4,6104,0.0
524,H5439,2015,1.0,0,V,N,O,R,3500.0,4,1988.0,4,6104,0.0
525,H6032,2015,1.0,0,V,V,V,U,990.0,4,1980.0,   .,6104,0.0
526,H6142,2012,1.0,0,V,V,V,U,2750.0,4,1980.0,   .,6104,1.0
527,H6690,2014,1.0,0,N,V,V,U,3287.0,4,1988.0,   .,6104,1.0
528,H7327,2012,1.0,0,V,N,O,R,1173.0,4,1999.0,5,6104,0.0
529,H15874,2014,1.0,0,V,N,O,R,900.0,4,1985.0,3,6120,0.0
530,H15875,2015,1.0,0,V,N,O,R,900.0,4,1985.0,3,6120,1.0
531,H14116,2016,1.0,0,N,V,V,U,4565.0,4,1980.0,   .,6121,0.0
532,H5507,2013,0.495890411,0,N,V,V,U,5657.0,4,1988.0,   .,6121,0.0
533,H13352,2013,0.832876712,0,V,N,O,R,950.0,4,1990.0,6,6123,0.0
534,H15410,2015,1.0,0,V,N,O,R,4800.0,4,2006.0,4,6123,0.0
535,H16435,2012,1.0,1,V,N,O,R,2860.0,4,1970.0,6,6123,0.0
536,H2086,2016,1.0,1,V,V,V,U,4875.0,4,1980.0,   .,6123,0.0
537,H3294,2012,1.0,0,V,V,V,U,6410.0,4,1960.0,   .,6123,1.0
538,H3345,2012,1.0,0,V,N,O,R,7480.0,4,1978.0,5,6123,1.0
539,H7217,2012,1.0,0,N,V,V,U,860.0,4,1988.0,   .,6123,0.0
540,H6833,2012,1.0,0,N,V,V,U,443.0,4,1960.0,   .,6128,0.0
541,H14817,2012,1.0,0,N,V,V,U,300.0,4,1980.0,   .,6136,0.0
542,H14818,2014,0.747945205,0,N,V,V,U,300.0,4,1980.0,   .,6136,0.0
543,H15543,2013,1.0,0,V,N,O,R,2000.0,4,1980.0,3,6136,0.0
544,H6925,2016,0.99726776,0,N,V,V,U,1600.0,4,1980.0,   .,6136,0.0
545,H14712,2013,0.947945205,0,N,V,V,U,4755.0,4,1980.0,   .,6138,1.0
546,H17819,2016,0.912568306,0,V,N,O,R,1528.0,4,2000.0,4,6138,0.0
547,H17890,2015,1.0,0,V,N,O,R,4327.0,4,1990.0,4,6138,1.0
548,H17891,2016,0.99726776,0,V,N,O,R,4327.0,4,1990.0,4,6138,0.0
549,H2526,2012,1.0,0,V,N,O,R,625.0,4,1968.0,3,6138,0.0
550,H13751,2013,1.0,0,N,V,V,U,450.0,4,1960.0,   .,6148,0.0
551,H16283,2015,1.0,1,V,N,O,R,1500.0,4,2001.0,2,6149,0.0
552,H19524,2014,0.504109589,0,V,N,O,R,110.0,4,1900.0,3,6150,0.0
553,H13153,2014,0.832876712,1,N,V,V,U,500.0,4,1988.0,   .,6152,0.0
554,H2898,2013,1.0,0,V,N,O,R,1600.0,4,1960.0,3,6153,0.0
555,H4060,2016,0.99726776,1,N,V,V,U,306.0,4,1960.0,   .,6153,0.0
556,H16660,2012,1.0,0,V,N,O,R,230.0,2,1900.0,4,6155,0.0
557,H17939,2014,1.0,0,V,N,O,R,4027.0,4,1975.0,6,6155,1.0
558,H4700,2016,0.99726776,0,V,N,O,R,7700.0,4,1970.0,5,6155,1.0
559,H15797,2015,1.0,0,V,N,O,R,3767.0,4,1968.0,4,6157,0.0
560,H15833,2012,1.0,0,V,N,O,R,600.0,4,1970.0,3,6157,1.0
561,H15854,2014,1.0,0,V,N,O,R,8641.0,4,1987.0,6,6157,1.0
562,H18197,2013,1.0,0,V,N,O,R,600.0,4,1976.0,2,6157,0.0
563,H19698,2016,1.0,0,V,N,O,R,1654.0,4,1990.0,4,6157,0.0
564,H4697,2012,1.0,0,V,V,V,U,450.0,4,1980.0,   .,6157,0.0
565,H13027,2013,0.82739726,1,N,V,V,U,600.0,4,1980.0,   .,6159,0.0
566,H13457,2013,1.0,1,N,V,V,U,700.0,4,1980.0,   .,6159,1.0
567,H14502,2014,0.520547945,1,N,V,V,U,400.0,4,1960.0,   .,6159,0.0
568,H14946,2013,0.832876712,0,N,V,V,U,476.0,4,1960.0,   .,6159,0.0
569,H15109,2012,1.0,0,V,N,O,R,2646.0,4,1970.0,3,6159,1.0
570,H17616,2012,1.0,1,V,N,O,R,365.0,4,1870.0,4,6159,0.0
571,H17618,2016,0.99726776,1,V,N,O,R,365.0,4,1870.0,4,6159,0.0
572,H17657,2012,1.0,0,V,N,O,R,515.0,4,1900.0,3,6159,0.0
573,H17658,2014,1.0,0,V,N,O,R,515.0,4,1900.0,3,6159,0.0
574,H17659,2016,0.99726776,0,V,N,O,R,515.0,4,1900.0,3,6159,0.0
575,H19924,2016,0.333333333,1,V,N,O,R,862.0,4,1960.0,2,6159,0.0
576,H2056,2013,1.0,1,V,N,O,R,600.0,4,1920.0,5,6159,1.0
577,H2209,2012,1.0,1,V,V,V,U,2186.0,4,1980.0,   .,6159,1.0
578,H2210,2016,0.99726776,1,V,V,V,U,2186.0,4,1980.0,   .,6159,0.0
579,H2603,2014,1.0,1,V,N,O,R,7186.0,4,1970.0,6,6159,1.0
580,H5529,2012,1.0,1,V,N,O,R,4210.0,4,1957.0,6,6159,0.0
581,H652,2013,1.0,1,V,V,V,U,350.0,4,1960.0,   .,6159,0.0
582,H14249,2012,1.0,0,N,V,V,U,1950.0,4,1980.0,   .,6161,0.0
583,H14250,2016,1.0,0,N,V,V,U,1950.0,4,1980.0,   .,6161,0.0
584,H17218,2013,1.0,1,V,N,O,R,700.0,4,1900.0,3,6163,0.0
585,H7066,2013,1.0,0,N,V,V,U,7500.0,4,1988.0,   .,6901,0.0
586,H5537,2014,0.24109589,1,N,V,V,U,1680.0,4,1988.0,   .,6906,0.0
587,H401,2013,1.0,0,V,V,V,U,6055.0,1,1980.0,   .,7010,0.0
588,H403,2015,1.0,0,V,V,V,U,3992.0,1,1960.0,   .,7010,0.0
589,H4099,2013,1.0,0,V,V,V,U,4567.0,1,1980.0,   .,7010,1.0
590,H4955,2012,1.0,0,V,N,O,R,7200.0,1,1970.0,5,7010,0.0
591,H12920,2014,1.0,0,N,V,V,U,1751.0,1,1988.0,   .,7019,0.0
592,H18238,2014,1.0,0,V,N,O,R,3965.0,1,2007.0,5,7019,0.0
593,H15849,2014,1.0,0,V,N,O,R,320.0,1,2000.0,3,7102,0.0
594,H17002,2012,1.0,0,V,N,O,R,300.0,1,1950.0,3,7102,0.0
595,H3201,2016,0.99726776,0,V,V,V,U,120.0,1,1960.0,   .,7102,0.0
596,H3607,2014,1.0,0,V,N,O,R,1725.0,1,1961.0,4,7181,0.0
597,H2584,2013,1.0,0,V,N,O,R,2457.0,1,1981.0,6,7186,0.0
598,H2585,2014,1.0,0,V,N,O,R,2457.0,1,1981.0,6,7186,0.0
599,H3280,2012,1.0,0,V,V,V,U,1500.0,1,1980.0,   .,7186,0.0
600,H6383,2012,1.0,0,N,V,V,U,2585.0,1,1980.0,   .,7186,0.0
601,H2127,2013,1.0,0,V,V,V,U,1000.0,1,1960.0,   .,7281,0.0
602,H2128,2016,0.99726776,0,V,V,V,U,1000.0,1,1960.0,   .,7281,0.0
603,H3480,2013,1.0,0,N,V,V,U,706.0,1,1980.0,   .,7324,0.0
604,H3539,2012,0.581967213,0,V,V,V,U,1390.0,1,1980.0,   .,7324,0.0
605,H3912,2012,1.0,0,N,V,V,U,988.0,1,1960.0,   .,7324,0.0
606,H3913,2014,1.0,0,N,V,V,U,988.0,1,1960.0,   .,7324,0.0
607,H3712,2013,1.0,0,V,V,V,U,2306.0,1,1960.0,   .,7349,0.0
608,H19807,2015,0.084931507,0,V,N,O,R,3225.0,1,2015.0,3,8362,0.0
609,H13056,2012,1.0,0,V,N,O,R,1090.0,1,1960.0,4,8409,0.0
610,H13057,2015,1.0,0,V,N,O,R,1090.0,1,1960.0,4,8409,0.0
611,H19061,2016,0.99726776,0,V,N,O,R,500.0,1,1960.0,4,8409,0.0
612,H6042,2012,1.0,1,V,N,O,R,6317.0,1,1613.0,5,8409,1.0
613,H6296,2012,0.163934426,0,V,N,O,R,1300.0,2,1900.0,3,9029,0.0
614,H2882,2013,1.0,0,V,N,O,R,3800.0,2,1960.0,3,9122,1.0
615,H13347,2012,0.868852459,0,N,V,V,U,3773.0,2,1988.0,   .,9261,0.0
616,H19922,2016,0.579234973,1,V,N,O,R,500.0,2,1950.0,1,9301,0.0
617,H13791,2013,1.0,0,V,N,O,R,2160.0,1,1900.0,3,10033,0.0
618,H18845,2016,1.0,0,V,N,O,R,3400.0,1,1961.0,5,10081,0.0
619,H18931,2013,1.0,0,V,N,O,R,1650.0,1,1967.0,6,10297,0.0
620,H16390,2016,1.0,0,V,N,O,R,350.0,1,2010.0,2,10333,0.0
621,H18855,2013,1.0,0,V,N,O,R,1030.0,1,1961.0,1,10333,0.0
622,H19078,2012,0.836065574,0,V,N,O,R,432.0,1,1971.0,2,10333,0.0
623,H19079,2015,0.161643836,0,V,N,O,R,432.0,1,1971.0,2,10333,0.0
